"Sl_No","Acceleration","Air Quality","Distance","Fall","Humidity","Motion Detected","Object Detected","Temperature"
"1872","0","176.848892","95","False","0","False","False","0"
"601","0","176.848892","95","False","0","False","False","0"
"982","0","153.369461","95","False","0","False","False","0"
"671","0","176.848892","94","False","0","False","False","0"
"1208","0","160.126266","95","False","0","False","False","0"
"3626","0","181.882904","94","False","0","False","False","0"
"4282","0","192.307541","95","False","0","False","False","0"
"768","0","157.847397","94","False","0","False","False","0"
"1888","0","176.848892","95","False","0","False","False","0"
"1312","0","160.126266","95","False","0","False","False","0"
"504","0","203.223923","95","False","0","False","False","0"
"5178","0","203.223923","95","False","0","False","False","0"
"4676","0","197.703064","95","False","0","False","False","0"
"3384","0","211.746002","95","False","0","False","False","0"
"4720","0","203.223923","94","False","0","False","False","0"
"726","0","176.848892","94","False","0","False","False","0"
"3313","0","181.882904","95","False","0","False","False","0"
"648","0","176.848892","94","False","0","False","False","0"
"253","0","318.933685","220","False","0","False","False","0"
"132","0","362.131653","192","False","0","False","False","0"
"4077","0","181.882904","94","False","0","False","False","0"
"5042","0","197.703064","95","False","0","False","False","0"
"1000","0","153.369461","95","False","0","False","False","0"
"2916","0","181.882904","95","False","0","False","False","0"
"2607","0","179.351288","95","False","0","False","False","0"
"3418","0","194.989822","94","False","0","False","False","0"
"166","0","348.672852","195","False","0","False","False","0"
"4945","0","192.307541","95","False","0","False","False","0"
"3043","0","179.351288","95","False","0","False","False","0"
"4830","0","203.223923","94","False","0","False","False","0"
"1963","0","176.848892","95","False","0","False","False","0"
"3713","0","181.882904","95","False","0","False","False","0"
"694","0","157.847397","95","False","0","True","False","0"
"4361","0","189.656082","95","False","0","False","False","0"
"3610","0","181.882904","95","False","0","False","False","0"
"2053","0","181.882904","95","False","0","False","False","0"
"298","0","314.868652","252","False","0","False","False","0"
"4205","0","189.656082","94","False","0","False","False","0"
"3291","0","181.882904","95","False","0","False","False","0"
"4150","0","181.882904","95","False","0","False","False","0"
"1875","0","176.848892","95","False","0","False","False","0"
"4903","0","197.703064","95","False","0","False","False","0"
"568","0","203.223923","95","False","0","False","False","0"
"2900","0","181.882904","94","False","0","False","False","0"
"4682","0","203.223923","95","False","0","True","False","0"
"3339","0","181.882904","73","False","0","False","False","0"
"1495","0","176.848892","94","False","0","False","False","0"
"4841","0","197.703064","95","False","0","False","False","0"
"1392","0","167.125793","95","False","0","False","False","0"
"3280","0","179.351288","94","False","0","False","False","0"
"233","0","339.942139","57","False","0","False","False","0"
"472","0","194.989822","94","False","0","False","False","0"
"620","0","176.848892","95","False","0","False","False","0"
"2416","0","176.848892","94","False","0","False","False","0"
"956","0","148.996185","94","False","0","True","False","0"
"904","0","136.483597","95","False","0","False","False","0"
"3437","0","192.307541","94","False","0","False","False","0"
"4156","0","181.882904","94","False","0","False","False","0"
"4487","0","192.307541","94","False","0","False","False","0"
"1774","0","176.848892","95","False","0","False","False","0"
"557","0","211.746002","95","False","0","False","False","0"
"1992","0","181.882904","95","False","0","False","False","0"
"3766","0","181.882904","94","False","0","False","False","0"
"3704","0","181.882904","94","False","0","False","False","0"
"1239","0","157.847397","94","False","0","False","False","0"
"3045","0","181.882904","95","False","0","False","False","0"
"1224","0","160.126266","95","False","0","False","False","0"
"3224","0","179.351288","95","False","0","False","False","0"
"946","0","144.725494","95","False","0","True","False","0"
"2294","0","176.848892","95","False","0","False","False","0"
"276","0","318.933685","70","False","0","False","False","0"
"4176","0","192.307541","94","False","0","False","False","0"
"5322","0","194.989822","95","False","0","False","False","0"
"4233","0","189.656082","95","False","0","False","False","0"
"2908","0","181.882904","95","False","0","False","False","0"
"3684","0","181.882904","94","False","0","False","False","0"
"3193","0","179.351288","94","False","0","False","False","0"
"3513","0","187.034973","95","False","0","False","False","0"
"4412","0","192.307541","95","False","0","False","False","0"
"38","0","299.048889","243","False","0","False","False","0"
"1785","0","174.375458","95","False","0","False","False","0"
"2404","0","176.848892","95","False","0","False","False","0"
"825","0","115.763702","94","False","0","False","False","0"
"4715","0","203.223923","75","False","0","False","False","0"
"795","0","144.725494","95","False","0","False","False","0"
"1151","0","167.125793","95","False","0","False","False","0"
"1445","0","174.375458","95","False","0","False","False","0"
"2287","0","179.351288","95","False","0","False","False","0"
"4757","0","208.872772","76","False","0","False","False","0"
"3725","0","181.882904","94","False","0","False","False","0"
"4546","0","197.703064","95","False","0","False","False","0"
"2029","0","181.882904","90","False","0","False","False","0"
"2366","0","171.930634","94","False","0","False","False","0"
"3550","0","181.882904","95","False","0","False","False","0"
"1460","0","174.375458","95","False","0","False","False","0"
"2830","0","176.848892","94","False","0","False","False","0"
"782","0","153.369461","95","False","0","False","False","0"
"4313","0","189.656082","95","False","0","False","False","0"
"623","0","176.848892","95","False","0","False","False","0"
"4071","0","181.882904","95","False","0","False","False","0"
"4127","0","181.882904","95","False","0","False","False","0"
"3379","0","211.746002","95","False","0","False","False","0"
"3150","0","179.351288","94","False","0","False","False","0"
"2324","0","176.848892","95","False","0","False","False","0"
"3057","0","181.882904","94","False","0","False","False","0"
"2355","0","174.375458","95","False","0","False","False","0"
"2248","0","179.351288","94","False","0","False","False","0"
"3785","0","181.882904","95","False","0","False","False","0"
"2451","0","176.848892","95","False","0","False","False","0"
"777","0","153.369461","95","False","0","False","False","0"
"1678","0","176.848892","95","False","0","False","False","0"
"482","0","203.223923","95","False","0","True","False","0"
"2831","0","176.848892","95","False","0","True","False","0"
"1370","0","162.432129","95","False","0","False","False","0"
"1850","0","176.848892","95","False","0","False","False","0"
"3013","0","181.882904","95","False","0","False","False","0"
"993","0","153.369461","95","False","0","False","False","0"
"2354","0","176.848892","95","False","0","False","False","0"
"1088","0","176.848892","95","False","0","False","False","0"
"3599","0","181.882904","95","False","0","False","False","0"
"5211","0","194.989822","94","False","0","False","False","0"
"297","0","310.848083","252","False","0","False","False","0"
"2082","0","179.351288","95","False","0","False","False","0"
"3875","0","176.848892","94","False","0","False","False","0"
"5021","0","197.703064","95","False","0","False","False","0"
"2630","0","176.848892","94","False","0","False","False","0"
"595","0","181.882904","94","False","0","False","False","0"
"866","0","128.627853","94","False","0","False","False","0"
"2690","0","176.848892","94","False","0","False","False","0"
"1306","0","160.126266","94","False","0","False","False","0"
"628","0","176.848892","94","False","0","False","False","0"
"5351","0","192.307541","95","False","0","False","False","0"
"4261","0","187.034973","95","False","0","False","False","0"
"1760","0","176.848892","95","False","0","False","False","0"
"2426","0","176.848892","94","False","0","False","False","0"
"407","0","192.307541","95","False","0","False","False","0"
"5373","0","192.307541","94","False","0","False","False","0"
"2243","0","176.848892","94","False","0","False","False","0"
"2149","0","179.351288","95","False","0","False","False","0"
"663","0","174.375458","95","False","0","False","False","0"
"4284","0","192.307541","95","False","0","False","False","0"
"695","0","160.126266","95","False","0","True","False","0"
"905","0","134.48407","94","False","0","False","False","0"
"1736","0","176.848892","95","False","0","False","False","0"
"1405","0","171.930634","94","False","0","False","False","0"
"4072","0","181.882904","95","False","0","False","False","0"
"5266","0","197.703064","95","False","0","False","False","0"
"5103","0","197.703064","95","False","0","False","False","0"
"4269","0","192.307541","94","False","0","False","False","0"
"4975","0","197.703064","95","False","0","False","False","0"
"2107","0","179.351288","95","False","0","False","False","0"
"2731","0","176.848892","95","False","0","False","False","0"
"3605","0","181.882904","94","False","0","False","False","0"
"2870","0","181.882904","94","False","0","False","False","0"
"586","0","192.307541","94","False","0","False","False","0"
"1218","0","160.126266","94","False","0","False","False","0"
